Date,Campaign,Region,Spend,Impressions,ActionKey
2025-11-29,Visit IG_041125,Quảng Ngãi Province,400,11,
2025-11-29,Visit IG_041125,Quảng Ninh Province,1398,41,
2025-11-29,Visit IG_041125,Quảng Trị Province,163,7,
2025-11-29,Visit IG_041125,Sóc Trăng Province,240,14,
2025-11-29,Visit IG_041125,Sơn La Province,432,16,
2025-11-29,Visit IG_041125,Thanh Hóa Province,616,26,
2025-11-29,Visit IG_041125,Thái Bình Province,573,23,
2025-11-29,Visit IG_041125,Thái Nguyên Province,21009,30,
2025-11-29,Visit IG_041125,Thừa Thiên–Huế Province,1008,39,
2025-11-29,Visit IG_041125,Tiền Giang Province,944,29,
2025-11-29,Visit IG_041125,Trà Vinh Province,567,16,
2025-11-29,Visit IG_041125,Tuyên Quang Province,193,7,
2025-11-29,Visit IG_041125,Tây Ninh Province,1449,34,
2025-11-29,Visit IG_041125,Vĩnh Long Province,502,18,
2025-11-29,Visit IG_041125,Vĩnh Phúc Province,367,12,
2025-11-29,Visit IG_041125,Yên Bái Province,212,8,
2025-11-29,Visit IG_041125,Điện Biên Province,37,3,
2025-11-29,Visit IG_041125,Đắk Lắk Province,679,30,
2025-11-29,Visit IG_041125,Đắk Nông Province,115,6,
2025-11-29,Visit IG_041125,Đồng Nai Province,5077,138,
2025-11-29,Visit IG_041125,Đồng Tháp Province,946,28,
2025-11-30,Impression FB_041125,An Giang Province,752,115,
2025-11-30,Impression FB_041125,Bà Rịa–Vũng Tàu Province,395,59,
2025-11-30,Impression FB_041125,Bình Dương Province,501,77,
2025-11-30,Impression FB_041125,Bình Phước Province,539,82,
2025-11-30,Impression FB_041125,Bình Thuận Province,671,102,
2025-11-30,Impression FB_041125,Bình Định Province,462,70,
2025-11-30,Impression FB_041125,Bạc Liêu Province,406,62,
2025-11-30,Impression FB_041125,Bắc Giang Province,548,85,
2025-11-30,Impression FB_041125,Bắc Kạn Province,176,27,
2025-11-30,Impression FB_041125,Bắc Ninh Province,351,54,
2025-11-30,Impression FB_041125,Bến Tre Province,486,75,
2025-11-30,Impression FB_041125,Cao Bằng Province,196,30,
2025-11-30,Impression FB_041125,Cà Mau Province,404,60,
2025-11-30,Impression FB_041125,Cần Thơ,313,48,
2025-11-30,Impression FB_041125,Da Nang,285,44,
2025-11-30,Impression FB_041125,Gia Lai Province,696,106,
2025-11-30,Impression FB_041125,Haiphong,230,35,
2025-11-30,Impression FB_041125,Hanoi,456,70,
2025-11-30,Impression FB_041125,Ho Chi Minh City,622,96,
2025-11-30,Impression FB_041125,Hà Giang Province,216,33,
2025-11-30,Impression FB_041125,Hà Nam Province,219,34,
2025-11-30,Impression FB_041125,Hà Tĩnh Province,213,32,
2025-11-30,Impression FB_041125,Hòa Bình Province,362,57,
2025-11-30,Impression FB_041125,Hưng Yên Province,262,40,
2025-11-30,Impression FB_041125,Hải Dương Province,396,60,
2025-11-30,Impression FB_041125,Hậu Giang Province,289,44,
2025-11-30,Impression FB_041125,Khánh Hòa Province,327,49,
2025-11-30,Impression FB_041125,Kiên Giang Province,678,104,
2025-11-30,Impression FB_041125,Kon Tum Province,393,60,
2025-11-30,Impression FB_041125,Lai Châu Province,192,29,
2025-11-30,Impression FB_041125,Long An Province,453,69,
2025-11-30,Impression FB_041125,Lào Cai Province,272,41,
2025-11-30,Impression FB_041125,Lâm Đồng Province,466,71,
2025-11-30,Impression FB_041125,Lạng Sơn Province,382,58,
2025-11-30,Impression FB_041125,Nam Định Province,415,63,
2025-11-30,Impression FB_041125,Nghệ An Province,524,81,
2025-11-30,Impression FB_041125,Ninh Bình Province,231,35,
2025-11-30,Impression FB_041125,Ninh Thuận Province,283,44,
2025-11-30,Impression FB_041125,Phú Thọ Province,539,82,
2025-11-30,Impression FB_041125,Phú Yên Province,375,58,
2025-11-30,Impression FB_041125,Quảng Bình Province,180,27,
2025-11-30,Impression FB_041125,Quảng Nam Province,360,54,
2025-11-30,Impression FB_041125,Quảng Ngãi Province,376,57,
2025-11-30,Impression FB_041125,Quảng Ninh Province,237,36,
2025-11-30,Impression FB_041125,Quảng Trị Province,263,40,
2025-11-30,Impression FB_041125,Sóc Trăng Province,522,79,
2025-11-30,Impression FB_041125,Sơn La Province,731,111,
2025-11-30,Impression FB_041125,Thanh Hóa Province,551,84,
2025-11-30,Impression FB_041125,Thái Bình Province,335,51,
2025-11-30,Impression FB_041125,Thái Nguyên Province,499,74,
2025-11-30,Impression FB_041125,Thừa Thiên–Huế Province,341,51,
2025-11-30,Impression FB_041125,Tiền Giang Province,677,102,
2025-11-30,Impression FB_041125,Trà Vinh Province,496,76,
2025-11-30,Impression FB_041125,Tuyên Quang Province,382,58,
2025-11-30,Impression FB_041125,Tây Ninh Province,571,85,
2025-11-30,Impression FB_041125,Unknown,13,2,
2025-11-30,Impression FB_041125,Vĩnh Long Province,339,51,
2025-11-30,Impression FB_041125,Vĩnh Phúc Province,320,49,
2025-11-30,Impression FB_041125,Yên Bái Province,277,41,
2025-11-30,Impression FB_041125,Điện Biên Province,313,48,
2025-11-30,Impression FB_041125,Đắk Lắk Province,881,134,
2025-11-30,Impression FB_041125,Đắk Nông Province,221,34,
2025-11-30,Impression FB_041125,Đồng Nai Province,649,98,
2025-11-30,Impression FB_041125,Đồng Tháp Province,613,91,
2025-11-30,Mess FB_051125,An Giang Province,2339,25,
2025-11-30,Mess FB_051125,Bà Rịa–Vũng Tàu Province,7884,41,
2025-11-30,Mess FB_051125,Bình Dương Province,8353,69,
2025-11-30,Mess FB_051125,Bình Phước Province,516,6,
2025-11-30,Mess FB_051125,Bình Thuận Province,1001,20,
2025-11-30,Mess FB_051125,Bình Định Province,1852,10,
2025-11-30,Mess FB_051125,Bạc Liêu Province,83,6,
2025-11-30,Mess FB_051125,Bắc Giang Province,267,6,
2025-11-30,Mess FB_051125,Bắc Ninh Province,1070,12,
2025-11-30,Mess FB_051125,Bến Tre Province,693,15,
2025-11-30,Mess FB_051125,Cà Mau Province,709,15,
2025-11-30,Mess FB_051125,Cần Thơ,3567,45,
2025-11-30,Mess FB_051125,Da Nang,3459,59,
2025-11-30,Mess FB_051125,Gia Lai Province,499,6,
2025-11-30,Mess FB_051125,Haiphong,8779,61,
2025-11-30,Mess FB_051125,Hanoi,40055,381,
2025-11-30,Mess FB_051125,Ho Chi Minh City,115437,1080,
2025-11-30,Mess FB_051125,Hà Giang Province,38392,15,
2025-11-30,Mess FB_051125,Hà Nam Province,786,9,
2025-11-30,Mess FB_051125,Hà Tĩnh Province,245,7,
2025-11-30,Mess FB_051125,Hòa Bình Province,88,2,
2025-11-30,Mess FB_051125,Hưng Yên Province,375,9,
2025-11-30,Mess FB_051125,Hải Dương Province,850,14,
2025-11-30,Mess FB_051125,Hậu Giang Province,38,2,
2025-11-30,Mess FB_051125,Khánh Hòa Province,3156,42,
2025-11-30,Mess FB_051125,Kiên Giang Province,3690,31,
2025-11-30,Mess FB_051125,Kon Tum Province,208,2,
2025-11-30,Mess FB_051125,Long An Province,1151,20,
2025-11-30,Mess FB_051125,Lào Cai Province,103,2,
2025-11-30,Mess FB_051125,Lâm Đồng Province,2093,33,
2025-11-30,Mess FB_051125,Lạng Sơn Province,580,10,
2025-11-30,Mess FB_051125,Nam Định Province,299,6,
2025-11-30,Mess FB_051125,Nghệ An Province,411,10,
2025-11-30,Mess FB_051125,Ninh Bình Province,880,2,
2025-11-30,Mess FB_051125,Ninh Thuận Province,1232,7,
2025-11-30,Mess FB_051125,Phú Thọ Province,2928,12,
2025-11-30,Mess FB_051125,Phú Yên Province,318,2,
2025-11-30,Mess FB_051125,Quảng Bình Province,49,2,
2025-11-30,Mess FB_051125,Quảng Nam Province,2258,21,
2025-11-30,Mess FB_051125,Quảng Ngãi Province,852,13,
2025-11-30,Mess FB_051125,Quảng Ninh Province,1788,32,
2025-11-30,Mess FB_051125,Quảng Trị Province,475,5,
2025-11-30,Mess FB_051125,Sóc Trăng Province,1095,15,
2025-11-30,Mess FB_051125,Sơn La Province,337,4,
2025-11-30,Mess FB_051125,Thanh Hóa Province,684,22,
2025-11-30,Mess FB_051125,Thái Bình Province,269,4,
2025-11-30,Mess FB_051125,Thái Nguyên Province,1197,12,
2025-11-30,Mess FB_051125,Thừa Thiên–Huế Province,297,5,
2025-11-30,Mess FB_051125,Tiền Giang Province,1196,20,
2025-11-30,Mess FB_051125,Trà Vinh Province,857,8,
2025-11-30,Mess FB_051125,Tuyên Quang Province,3,1,
2025-11-30,Mess FB_051125,Tây Ninh Province,4892,26,
2025-11-30,Mess FB_051125,Vĩnh Long Province,1866,11,
2025-11-30,Mess FB_051125,Vĩnh Phúc Province,2037,14,
2025-11-30,Mess FB_051125,Yên Bái Province,32,1,
2025-11-30,Mess FB_051125,Điện Biên Province,309,1,
2025-11-30,Mess FB_051125,Đắk Lắk Province,804,13,
2025-11-30,Mess FB_051125,Đắk Nông Province,886,6,
2025-11-30,Mess FB_051125,Đồng Nai Province,4046,64,
2025-11-30,Mess FB_051125,Đồng Tháp Province,605,6,
2025-11-30,Visit IG_041125,An Giang Province,409,24,
2025-11-30,Visit IG_041125,Bà Rịa–Vũng Tàu Province,313,17,
2025-11-30,Visit IG_041125,Bình Dương Province,2059,41,
2025-11-30,Visit IG_041125,Bình Phước Province,595,13,
2025-11-30,Visit IG_041125,Bình Thuận Province,77,4,
2025-11-30,Visit IG_041125,Bình Định Province,152,9,
2025-11-30,Visit IG_041125,Bạc Liêu Province,116,4,
2025-11-30,Visit IG_041125,Bắc Giang Province,220,5,
2025-11-30,Visit IG_041125,Bắc Ninh Province,407,14,
2025-11-30,Visit IG_041125,Bến Tre Province,211,6,
2025-11-30,Visit IG_041125,Cao Bằng Province,24,2,
2025-11-30,Visit IG_041125,Cà Mau Province,49,3,
2025-11-30,Visit IG_041125,Cần Thơ,1697,22,
2025-11-30,Visit IG_041125,Da Nang,2016,60,
2025-11-30,Visit IG_041125,Gia Lai Province,160,7,
2025-11-30,Visit IG_041125,Haiphong,1259,40,
2025-11-30,Visit IG_041125,Hanoi,16823,399,
2025-11-30,Visit IG_041125,Ho Chi Minh City,37068,649,
2025-11-30,Visit IG_041125,Hà Giang Province,37,1,
2025-11-30,Visit IG_041125,Hà Nam Province,57,5,
2025-11-30,Visit IG_041125,Hà Tĩnh Province,156,6,
2025-11-30,Visit IG_041125,Hòa Bình Province,399,6,
2025-11-30,Visit IG_041125,Hưng Yên Province,1205,17,
2025-11-30,Visit IG_041125,Hải Dương Province,622,13,
2025-11-30,Visit IG_041125,Hậu Giang Province,54,4,
2025-11-30,Visit IG_041125,Khánh Hòa Province,678,26,
2025-11-30,Visit IG_041125,Kiên Giang Province,647,15,
2025-11-30,Visit IG_041125,Kon Tum Province,39,3,
2025-11-30,Visit IG_041125,Long An Province,392,12,
2025-11-30,Visit IG_041125,Lào Cai Province,181,5,
2025-11-30,Visit IG_041125,Lâm Đồng Province,585,22,
2025-11-30,Visit IG_041125,Lạng Sơn Province,24,2,
2025-11-30,Visit IG_041125,Nam Định Province,225,11,
2025-11-30,Visit IG_041125,Nghệ An Province,137,5,
2025-11-30,Visit IG_041125,Ninh Bình Province,194,5,
2025-11-30,Visit IG_041125,Ninh Thuận Province,96,5,
2025-11-30,Visit IG_041125,Phú Thọ Province,95,4,
2025-11-30,Visit IG_041125,Phú Yên Province,117,2,
2025-11-30,Visit IG_041125,Quảng Bình Province,56,5,
2025-11-30,Visit IG_041125,Quảng Nam Province,221,6,
2025-11-30,Visit IG_041125,Quảng Ngãi Province,178,5,
2025-11-30,Visit IG_041125,Quảng Ninh Province,761,19,
2025-11-30,Visit IG_041125,Quảng Trị Province,11,1,
2025-11-30,Visit IG_041125,Sóc Trăng Province,106,5,
2025-11-30,Visit IG_041125,Sơn La Province,160,9,
2025-11-30,Visit IG_041125,Thanh Hóa Province,265,14,
2025-11-30,Visit IG_041125,Thái Bình Province,162,9,
2025-11-30,Visit IG_041125,Thái Nguyên Province,29103,16,
2025-11-30,Visit IG_041125,Thừa Thiên–Huế Province,305,15,
2025-11-30,Visit IG_041125,Tiền Giang Province,248,10,
2025-11-30,Visit IG_041125,Trà Vinh Province,154,3,
2025-11-30,Visit IG_041125,Tuyên Quang Province,82,4,
2025-11-30,Visit IG_041125,Tây Ninh Province,374,11,
2025-11-30,Visit IG_041125,Unknown,9,1,
2025-11-30,Visit IG_041125,Vĩnh Long Province,322,12,
2025-11-30,Visit IG_041125,Vĩnh Phúc Province,421,10,
2025-11-30,Visit IG_041125,Yên Bái Province,75,2,
2025-11-30,Visit IG_041125,Đắk Lắk Province,175,12,
2025-11-30,Visit IG_041125,Đắk Nông Province,132,4,
2025-11-30,Visit IG_041125,Đồng Nai Province,1240,35,
2025-11-30,Visit IG_041125,Đồng Tháp Province,96,5,
