Week,Date,Campaign,AdSet,Ad,Indicator,ActionKey,AmountSpent,Results,CostPerResult,Impressions
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,662,0,,3
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V3_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,6831,0,,107
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,45459,2,"22729,5",610
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1432,1,1432,25
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Luxury Brand,CRS_V1_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1393,0,,3
,2025-11-16,Mess FB_051125,ITR-2255-HCM-Perfume,"WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,9919,0,,54
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Perfume,"SGI_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,5993,0,,53
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Perfume,"SGI_V2_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,33197,1,33197,362
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Perfume,"CRS_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,181,0,,3
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"SGI_V2_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1310,0,,18
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"SGI_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,91,0,,2
,2025-11-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,11215,0,,96
,2025-11-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2539,0,,16
,2025-11-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2524,1,2524,24
,2025-11-16,Mess FB_051125,ITR-2255-HCM-Perfume,NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1393,0,,12
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,32854,2,16427,316
,2025-11-16,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,5659,0,,42
,2025-11-17,Impression FB_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",reach,reach,110874,20655,"5367,9",20655
,2025-11-17,Visit IG_041125,Distric focus_22-45_U,GOLD JUICE — MỘT CÚ HÍCH NHIỆT ĐỚI CHO NGÀY DÀI CÔNG SỞ,profile_visit_view,profile_visit_view,149241,80,"1865,51",2677
,2025-11-17,Mess FB_051125,ITR-2255-HCM-Luxury Brand,MILK & MATCHA – TƯƠI TẮN VÀ TRẺ TRUNG MÀ KHÔNG CẦN CỐ,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,57405,1,57405,232
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V4_111125_MILK & MATCHA – TƯƠI TẮN VÀ TRẺ TRUNG MÀ KHÔNG CẦN CỐ,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2676,0,,11
,2025-11-17,Mess FB_051125,ITR-2255-HCM-Perfume,SGI_V1_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,252,0,,1
,2025-11-17,Mess FB_051125,ITR-2255-HCM-Perfume,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1,0,,1
,2025-11-17,Mess FB_051125,ITR-2255-HCM-Perfume,SGI_V3_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,84987,4,"21246,75",1253
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2387,0,,32
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V1_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,3618,0,,39
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,29084,0,,479
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Luxury Brand,CRS_V1_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,637,0,,9
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"CRS_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,29491,0,,334
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"SGI_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,427,0,,6
,2025-11-17,Mess FB_051125,ITR-2255-HCM-Luxury Brand,DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,65669,3,"21889,67",1196
,2025-11-17,Mess FB_051125,ITR-2255-HCM-Luxury Brand,NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,883,0,,7
,2025-11-17,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,22711,0,,170
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,52076,1,52076,678
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1936,0,,26
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1345,1,1345,14
,2025-11-17,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,18145,1,18145,236
,2025-11-18,Visit IG_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",profile_visit_view,profile_visit_view,71794,34,"2111,59",1514
,2025-11-18,Impression FB_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",reach,reach,105824,19281,"5488,51",19281
,2025-11-18,Visit IG_041125,Distric focus_22-45_U,GOLD JUICE — MỘT CÚ HÍCH NHIỆT ĐỚI CHO NGÀY DÀI CÔNG SỞ,profile_visit_view,profile_visit_view,93370,39,"2394,1",1801
,2025-11-18,Mess FB_051125,ITR-2255-HCM-Luxury Brand,MILK & MATCHA – TƯƠI TẮN VÀ TRẺ TRUNG MÀ KHÔNG CẦN CỐ,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,13191,0,,79
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V8_111125_MILK & MATCHA – TƯƠI TẮN VÀ TRẺ TRUNG MÀ KHÔNG CẦN CỐ,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,218,0,,1
,2025-11-18,Mess FB_051125,ITR-2255-HCM-Perfume,DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,359,0,,10
,2025-11-18,Mess FB_051125,ITR-2255-HCM-Perfume,SGI_V1_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,78,0,,2
,2025-11-18,Mess FB_051125,ITR-2255-HCM-Perfume,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,359,0,,7
,2025-11-18,Mess FB_051125,ITR-2255-HCM-Perfume,SGI_V3_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,37149,1,37149,623
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V3_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,115,0,,5
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,48241,0,,543
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,193,0,,5
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Luxury Brand,CRS_V1_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,6806,1,6806,55
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"SGI_V2_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,288,0,,1
,2025-11-18,Mess FB_051125,ITR-2255-HCM-Luxury Brand,DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,58363,1,58363,1070
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,43447,0,,407
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2822,0,,28
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,23454,0,,337
,2025-11-18,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,7781,0,,65
,2025-11-19,Visit IG_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",profile_visit_view,profile_visit_view,134841,118,"1142,72",2326
,2025-11-19,Impression FB_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",reach,reach,105513,18298,"5766,37",18596
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1185,0,,8
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V1_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,554,0,,2
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,32873,0,,343
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2304,0,,20
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Perfume,"CRS_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2271,0,,21
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"SGI_V2_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,3736,0,,31
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,14553,1,14553,109
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,46660,1,46660,394
,2025-11-19,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,13688,0,,119
,2025-11-20,Visit IG_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",profile_visit_view,profile_visit_view,142194,91,"1562,57",2352
,2025-11-20,Impression FB_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",reach,reach,107607,18325,"5872,14",18325
,2025-11-20,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1094,0,,16
,2025-11-20,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,41055,0,,537
,2025-11-20,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"SGI_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,4014,0,,21
,2025-11-20,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,967,0,,7
,2025-11-20,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,55423,0,,620
,2025-11-20,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,6834,0,,88
,2025-11-21,Visit IG_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",profile_visit_view,profile_visit_view,205755,146,"1409,28",3808
,2025-11-21,Impression FB_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",reach,reach,115341,20304,"5680,7",20304
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,526,0,,9
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_121125_DIRTY MILK — THIS IS NOT YOUR MORNING MILK - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,411,0,,8
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Perfume,"CRS_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,58,0,,1
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"SGI_V2_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2732,0,,19
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Luxury Brand,"SGI_V1_131125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,3031,0,,24
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,550,0,,10
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,71695,2,"35847,5",658
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,6440,0,,71
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,30410,0,,360
,2025-11-21,Mess IG_051125,ITR-2255-HCM-Luxury Brand,CRS_V1_151125_NGẬP TRÀN TRONG CƠN MÊ CHOCOLATE VỚI CHOCO LOCO - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,3120,0,,54
,2025-11-22,Visit IG_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",profile_visit_view,profile_visit_view,191050,143,"1336,01",3746
