Date,Campaign,ActionKey,Age,Gender,Spend,Impressions
2025-10-16,Visit IG,Unknown,25-34,female,900,14
2025-10-16,Visit IG,Unknown,25-34,male,745,22
2025-10-16,Visit IG,Unknown,25-34,unknown,43,1
2025-10-16,Visit IG,Unknown,35-44,female,94,5
2025-10-16,Visit IG,Unknown,35-44,male,125,6
2025-10-16,Visit IG,Unknown,25-34,female,57,3
2025-10-16,Visit IG,Unknown,25-34,male,183,8
2025-10-16,Visit IG,Unknown,35-44,female,87,3
2025-10-16,Visit IG,Unknown,35-44,male,130,4
2025-10-16,Mess FB,Unknown,25-34,female,5,1
2025-10-16,Impression FB,Unknown,18-24,female,290,52
2025-10-16,Impression FB,Unknown,18-24,male,459,85
2025-10-16,Impression FB,Unknown,18-24,unknown,29,5
2025-10-16,Impression FB,Unknown,25-34,female,151,30
2025-10-16,Impression FB,Unknown,25-34,male,433,82
2025-10-16,Impression FB,Unknown,25-34,unknown,8,1
2025-10-16,Impression FB,Unknown,35-44,female,99,20
2025-10-16,Impression FB,Unknown,35-44,male,300,54
2025-10-16,Impression FB,Unknown,18-24,female,144,28
2025-10-16,Impression FB,Unknown,18-24,male,192,38
2025-10-16,Impression FB,Unknown,18-24,unknown,23,4
2025-10-16,Impression FB,Unknown,25-34,female,51,10
2025-10-16,Impression FB,Unknown,25-34,male,185,34
2025-10-16,Impression FB,Unknown,35-44,female,36,7
2025-10-16,Impression FB,Unknown,35-44,male,103,21
2025-10-16,Impression FB,Unknown,35-44,unknown,6,1
2025-10-16,Impression FB,Unknown,18-24,female,121,22
2025-10-16,Impression FB,Unknown,18-24,male,322,56
2025-10-16,Impression FB,Unknown,18-24,unknown,11,2
2025-10-16,Impression FB,Unknown,25-34,female,121,23
2025-10-16,Impression FB,Unknown,25-34,male,177,36
2025-10-16,Impression FB,Unknown,25-34,unknown,3,1
2025-10-16,Impression FB,Unknown,35-44,female,75,14
2025-10-16,Impression FB,Unknown,35-44,male,193,37
2025-10-16,Impression FB,Unknown,35-44,unknown,6,1
2025-10-16,Visit IG,Unknown,25-34,female,13958,335
2025-10-16,Visit IG,Unknown,25-34,male,9581,295
2025-10-16,Visit IG,Unknown,25-34,unknown,363,14
2025-10-16,Visit IG,Unknown,35-44,female,5587,130
2025-10-16,Visit IG,Unknown,35-44,male,2838,111
2025-10-16,Visit IG,Unknown,35-44,unknown,38,3
2025-10-16,Visit IG,Unknown,25-34,female,347,14
2025-10-16,Visit IG,Unknown,25-34,male,156,8
2025-10-16,Visit IG,Unknown,35-44,female,56,5
2025-10-16,Visit IG,Unknown,35-44,male,124,5
2025-10-16,Visit IG,Unknown,25-34,female,1131,44
2025-10-16,Visit IG,Unknown,25-34,male,982,45
2025-10-16,Visit IG,Unknown,35-44,female,1595,33
2025-10-16,Visit IG,Unknown,35-44,male,531,24
2025-10-16,Visit IG,Unknown,35-44,unknown,9,1
2025-10-17,Impression FB,Unknown,18-24,female,1726,317
2025-10-17,Impression FB,Unknown,18-24,male,3873,703
2025-10-17,Impression FB,Unknown,18-24,unknown,234,43
2025-10-17,Impression FB,Unknown,25-34,female,401,75
2025-10-17,Impression FB,Unknown,25-34,male,2067,375
2025-10-17,Impression FB,Unknown,25-34,unknown,98,18
2025-10-17,Impression FB,Unknown,35-44,female,338,61
2025-10-17,Impression FB,Unknown,35-44,male,2144,389
2025-10-17,Impression FB,Unknown,35-44,unknown,22,4
2025-10-17,Mess IG,Unknown,25-34,male,91,1
2025-10-17,Mess IG,Unknown,18-24,female,1519,22
2025-10-17,Mess IG,Unknown,18-24,male,627,14
2025-10-17,Mess IG,Unknown,18-24,unknown,8,1
2025-10-17,Mess IG,Unknown,25-34,female,6089,12
2025-10-17,Mess IG,Unknown,25-34,male,1449,19
2025-10-17,Mess IG,Unknown,35-44,female,290,1
2025-10-17,Mess IG,Unknown,35-44,male,279,4
2025-10-17,Mess IG,Unknown,55-64,female,33,1
2025-10-17,Mess IG,Unknown,18-24,female,36289,320
2025-10-17,Mess IG,Unknown,18-24,male,17003,257
2025-10-17,Mess IG,Unknown,18-24,unknown,752,12
2025-10-17,Mess IG,Unknown,25-34,female,23105,186
2025-10-17,Mess IG,Unknown,25-34,male,36488,273
2025-10-17,Mess IG,Unknown,25-34,unknown,507,9
2025-10-17,Mess IG,Unknown,35-44,female,1898,22
2025-10-17,Mess IG,Unknown,35-44,male,2124,30
2025-10-17,Mess IG,Unknown,45-54,female,46,2
2025-10-17,Mess IG,Unknown,45-54,male,48,2
2025-10-17,Mess IG,Unknown,55-64,male,78,1
2025-10-17,Mess IG,Unknown,65+,female,1493,2
2025-10-17,Mess IG,Unknown,65+,male,237,2
2025-10-17,Mess FB,Unknown,18-24,female,10807,81
2025-10-17,Mess FB,Unknown,18-24,male,7126,78
2025-10-17,Mess FB,Unknown,18-24,unknown,112,2
2025-10-17,Mess FB,Unknown,25-34,female,20031,144
2025-10-17,Mess FB,Unknown,25-34,male,40439,296
2025-10-17,Mess FB,Unknown,25-34,unknown,463,8
2025-10-17,Mess FB,Unknown,35-44,female,3703,42
2025-10-17,Mess FB,Unknown,35-44,male,11718,120
2025-10-17,Mess FB,Unknown,45-54,female,1004,19
2025-10-17,Mess FB,Unknown,45-54,male,8424,27
2025-10-17,Mess FB,Unknown,55-64,female,1760,7
2025-10-17,Mess FB,Unknown,55-64,male,7637,24
2025-10-17,Mess FB,Unknown,55-64,unknown,1,1
2025-10-17,Mess FB,Unknown,65+,female,342,2
2025-10-17,Mess FB,Unknown,65+,male,2151,6
2025-10-17,Impression FB,Unknown,18-24,female,25740,4735
2025-10-17,Impression FB,Unknown,18-24,male,45563,8389
2025-10-17,Impression FB,Unknown,18-24,unknown,3124,575
2025-10-17,Impression FB,Unknown,25-34,female,7816,1444
2025-10-17,Impression FB,Unknown,25-34,male,23115,4305
2025-10-17,Impression FB,Unknown,25-34,unknown,821,149
2025-10-17,Impression FB,Unknown,35-44,female,6447,1197
2025-10-17,Impression FB,Unknown,35-44,male,22146,4085
2025-10-17,Impression FB,Unknown,35-44,unknown,255,46
2025-10-17,Mess FB,Unknown,18-24,female,13246,84
2025-10-17,Mess FB,Unknown,25-34,female,14563,86
2025-10-17,Mess FB,Unknown,35-44,female,18024,52
2025-10-17,Mess FB,Unknown,18-24,female,26099,197
2025-10-17,Mess FB,Unknown,25-34,female,24304,147
2025-10-17,Mess FB,Unknown,35-44,female,6340,42
2025-10-17,Mess FB,Unknown,18-24,female,8353,20
2025-10-17,Mess FB,Unknown,25-34,female,2215,18
2025-10-17,Mess FB,Unknown,35-44,female,1657,8
2025-10-17,Mess FB - 2,Unknown,18-24,female,6618,53
2025-10-17,Mess FB - 2,Unknown,25-34,female,20719,123
2025-10-17,Mess FB - 2,Unknown,35-44,female,5456,55
2025-10-17,Mess FB - 2,Unknown,18-24,female,199,4
2025-10-17,Mess FB - 2,Unknown,25-34,female,1324,19
2025-10-17,Mess FB - 2,Unknown,35-44,female,3251,9
2025-10-17,Mess FB - 2,Unknown,18-24,female,675,6
2025-10-17,Mess FB - 2,Unknown,25-34,female,912,22
2025-10-17,Mess FB - 2,Unknown,35-44,female,915,11
2025-10-17,Mess FB - 2,Unknown,18-24,female,12315,161
2025-10-17,Mess FB - 2,Unknown,25-34,female,33310,423
2025-10-17,Mess FB - 2,Unknown,35-44,female,27688,276
2025-10-17,Mess FB - 2,Unknown,18-24,female,3043,62
2025-10-17,Mess FB - 2,Unknown,25-34,female,11819,205
2025-10-17,Mess FB - 2,Unknown,35-44,female,10103,135
2025-10-17,Mess FB - 2,Unknown,18-24,female,12028,53
2025-10-17,Mess FB - 2,Unknown,25-34,female,18547,110
2025-10-17,Mess FB - 2,Unknown,35-44,female,8299,63
2025-10-17,Mess FB - 2,Unknown,18-24,female,201,2
2025-10-17,Mess FB - 2,Unknown,25-34,female,455,4
2025-10-17,Mess FB - 2,Unknown,35-44,female,1050,2
2025-10-17,Mess FB - 2,Unknown,18-24,female,9611,157
2025-10-17,Mess FB - 2,Unknown,25-34,female,27021,345
2025-10-17,Mess FB - 2,Unknown,35-44,female,16232,234
2025-10-17,Visit IG,Unknown,25-34,female,30450,677
2025-10-17,Visit IG,Unknown,25-34,male,17861,586
2025-10-17,Visit IG,Unknown,25-34,unknown,989,34
2025-10-17,Visit IG,Unknown,35-44,female,10670,266
2025-10-17,Visit IG,Unknown,35-44,male,7533,214
2025-10-17,Visit IG,Unknown,35-44,unknown,170,7
2025-10-17,Mess IG,Unknown,18-24,female,19565,247
2025-10-17,Mess IG,Unknown,18-24,male,9810,157
2025-10-17,Mess IG,Unknown,18-24,unknown,177,5
2025-10-17,Mess IG,Unknown,25-34,female,28239,88
2025-10-17,Mess IG,Unknown,25-34,male,11403,103
2025-10-17,Mess IG,Unknown,25-34,unknown,181,2
2025-10-17,Mess IG,Unknown,35-44,female,467,11
2025-10-17,Mess IG,Unknown,35-44,male,1357,10
2025-10-17,Mess IG,Unknown,35-44,unknown,57,1
2025-10-17,Mess IG,Unknown,45-54,female,100,3
2025-10-17,Mess IG,Unknown,45-54,male,17,1
2025-10-17,Mess IG,Unknown,65+,male,96,1
2025-10-17,Mess IG,Unknown,18-24,female,16281,115
2025-10-17,Mess IG,Unknown,18-24,male,3376,47
2025-10-17,Mess IG,Unknown,18-24,unknown,192,2
2025-10-17,Mess IG,Unknown,25-34,female,4854,55
2025-10-17,Mess IG,Unknown,25-34,male,5278,44
2025-10-17,Mess IG,Unknown,25-34,unknown,59,1
2025-10-17,Mess IG,Unknown,35-44,female,523,8
2025-10-17,Mess IG,Unknown,35-44,male,461,9
2025-10-17,Mess IG,Unknown,55-64,female,73,2
2025-10-17,Mess IG,Unknown,65+,female,6,1
2025-10-17,Mess IG,Unknown,65+,male,193,2
2025-10-17,Mess IG,Unknown,18-24,female,1024,7
2025-10-17,Mess IG,Unknown,18-24,male,20,1
2025-10-17,Mess IG,Unknown,25-34,female,241,3
2025-10-17,Mess IG,Unknown,25-34,male,237,2
2025-10-17,Mess IG,Unknown,35-44,female,26,1
2025-10-17,Mess IG,Unknown,18-24,female,6428,53
2025-10-17,Mess IG,Unknown,18-24,male,1862,23
2025-10-17,Mess IG,Unknown,18-24,unknown,115,2
2025-10-17,Mess IG,Unknown,25-34,female,5151,33
2025-10-17,Mess IG,Unknown,25-34,male,2069,23
2025-10-17,Mess IG,Unknown,25-34,unknown,45,1
2025-10-17,Mess IG,Unknown,35-44,female,104,4
2025-10-17,Mess IG,Unknown,35-44,male,977,6
2025-10-17,Mess IG,Unknown,45-54,female,284,1
2025-10-17,Mess IG,Unknown,55-64,female,13,1
2025-10-18,Mess IG,Unknown,18-24,female,7352,64
2025-10-18,Mess IG,Unknown,18-24,male,4686,57
2025-10-18,Mess IG,Unknown,18-24,unknown,587,4
2025-10-18,Mess IG,Unknown,25-34,female,7571,43
2025-10-18,Mess IG,Unknown,25-34,male,18511,71
2025-10-18,Mess IG,Unknown,25-34,unknown,261,4
2025-10-18,Mess IG,Unknown,35-44,female,253,3
2025-10-18,Mess IG,Unknown,35-44,male,1491,5
2025-10-18,Mess IG,Unknown,45-54,female,16,1
2025-10-18,Mess FB,Unknown,18-24,female,8424,92
2025-10-18,Mess FB,Unknown,18-24,male,8423,97
2025-10-18,Mess FB,Unknown,18-24,unknown,671,4
2025-10-18,Mess FB,Unknown,25-34,female,10226,73
2025-10-18,Mess FB,Unknown,25-34,male,37938,230
2025-10-18,Mess FB,Unknown,25-34,unknown,869,8
2025-10-18,Mess FB,Unknown,35-44,female,6092,46
2025-10-18,Mess FB,Unknown,35-44,male,15931,118
2025-10-18,Mess FB,Unknown,35-44,unknown,602,3
2025-10-18,Mess FB,Unknown,45-54,female,9649,43
2025-10-18,Mess FB,Unknown,45-54,male,9132,37
2025-10-18,Mess FB,Unknown,55-64,female,1331,9
2025-10-18,Mess FB,Unknown,55-64,male,5769,23
2025-10-18,Mess FB,Unknown,65+,female,32,2
2025-10-18,Mess FB,Unknown,65+,male,190,2
2025-10-18,Impression FB,Unknown,18-24,female,23342,4757
2025-10-18,Impression FB,Unknown,18-24,male,37534,7782
2025-10-18,Impression FB,Unknown,18-24,unknown,2392,491
2025-10-18,Impression FB,Unknown,25-34,female,8254,1934
2025-10-18,Impression FB,Unknown,25-34,male,22457,5479
2025-10-18,Impression FB,Unknown,25-34,unknown,831,188
2025-10-18,Impression FB,Unknown,35-44,female,7107,1652
2025-10-18,Impression FB,Unknown,35-44,male,20181,4614
2025-10-18,Impression FB,Unknown,35-44,unknown,270,64
2025-10-18,Visit IG,Unknown,25-34,female,21,2
2025-10-18,Visit IG,Unknown,25-34,male,54,2
2025-10-18,Mess FB,Unknown,18-24,female,5104,47
2025-10-18,Mess FB,Unknown,25-34,female,7889,30
2025-10-18,Mess FB,Unknown,35-44,female,4398,16
2025-10-18,Mess FB,Unknown,18-24,female,3298,5
2025-10-18,Mess FB,Unknown,25-34,female,370,3
2025-10-18,Mess FB,Unknown,18-24,female,14625,226
2025-10-18,Mess FB,Unknown,25-34,female,9921,145
2025-10-18,Mess FB,Unknown,35-44,female,9122,103
2025-10-18,Mess FB,Unknown,18-24,female,12101,70
2025-10-18,Mess FB,Unknown,25-34,female,9817,51
2025-10-18,Mess FB,Unknown,35-44,female,2020,16
2025-10-18,Mess FB,Unknown,18-24,female,212,7
2025-10-18,Mess FB,Unknown,35-44,female,54,1
2025-10-18,Mess FB,Unknown,18-24,female,276,3
2025-10-18,Mess FB,Unknown,25-34,female,182,5
2025-10-18,Mess FB,Unknown,35-44,female,2521,2
2025-10-18,Mess FB,Unknown,18-24,female,3329,30
2025-10-18,Mess FB,Unknown,25-34,female,9644,60
2025-10-18,Mess FB,Unknown,35-44,female,2936,24
2025-10-18,Mess FB - 2,Unknown,18-24,female,39,2
2025-10-18,Mess FB - 2,Unknown,25-34,female,267,5
2025-10-18,Mess FB - 2,Unknown,18-24,female,663,9
2025-10-18,Mess FB - 2,Unknown,25-34,female,4277,29
2025-10-18,Mess FB - 2,Unknown,35-44,female,1806,20
2025-10-18,Mess FB - 2,Unknown,18-24,female,2256,57
2025-10-18,Mess FB - 2,Unknown,25-34,female,4509,97
2025-10-18,Mess FB - 2,Unknown,35-44,female,2869,78
2025-10-18,Mess FB - 2,Unknown,18-24,female,14776,276
2025-10-18,Mess FB - 2,Unknown,25-34,female,40575,881
2025-10-18,Mess FB - 2,Unknown,35-44,female,40148,654
2025-10-18,Mess FB - 2,Unknown,18-24,female,532,14
2025-10-18,Mess FB - 2,Unknown,25-34,female,744,25
2025-10-18,Mess FB - 2,Unknown,35-44,female,366,15
2025-10-18,Mess FB - 2,Unknown,18-24,female,82,1
2025-10-18,Mess FB - 2,Unknown,25-34,female,106,6
2025-10-18,Mess FB - 2,Unknown,35-44,female,715,4
2025-10-18,Mess FB - 2,Unknown,18-24,female,123,3
2025-10-18,Mess FB - 2,Unknown,25-34,female,618,7
2025-10-18,Mess FB - 2,Unknown,35-44,female,59,2
2025-10-18,Mess FB - 2,Unknown,18-24,female,22256,358
2025-10-18,Mess FB - 2,Unknown,25-34,female,44007,916
2025-10-18,Mess FB - 2,Unknown,35-44,female,23576,549
2025-10-18,Impression FB,Unknown,18-24,female,3252,630
2025-10-18,Impression FB,Unknown,18-24,male,2117,410
2025-10-18,Impression FB,Unknown,18-24,unknown,255,49
2025-10-18,Impression FB,Unknown,25-34,female,2416,443
2025-10-18,Impression FB,Unknown,25-34,male,2100,403
2025-10-18,Impression FB,Unknown,25-34,unknown,92,17
2025-10-18,Impression FB,Unknown,35-44,female,2409,461
2025-10-18,Impression FB,Unknown,35-44,male,2476,468
2025-10-18,Impression FB,Unknown,35-44,unknown,31,6
2025-10-18,Impression FB,Unknown,18-24,female,802,27
2025-10-18,Impression FB,Unknown,18-24,male,117,85
2025-10-18,Impression FB,Unknown,18-24,unknown,7,5
2025-10-18,Impression FB,Unknown,25-34,female,44,38
2025-10-18,Impression FB,Unknown,25-34,male,230,174
2025-10-18,Impression FB,Unknown,25-34,unknown,1,1
2025-10-18,Impression FB,Unknown,35-44,female,48,36
2025-10-18,Impression FB,Unknown,35-44,male,177,140
2025-10-18,Impression FB,Unknown,35-44,unknown,5,3
2025-10-18,Visit IG,Unknown,25-34,female,19093,534
2025-10-18,Visit IG,Unknown,25-34,male,10106,418
2025-10-18,Visit IG,Unknown,25-34,unknown,700,26
2025-10-18,Visit IG,Unknown,35-44,female,6807,207
2025-10-18,Visit IG,Unknown,35-44,male,4245,159
2025-10-18,Visit IG,Unknown,35-44,unknown,222,10
2025-10-18,Visit IG,Unknown,25-34,female,846,21
2025-10-18,Visit IG,Unknown,25-34,male,352,19
2025-10-18,Visit IG,Unknown,25-34,unknown,13,1
2025-10-18,Visit IG,Unknown,35-44,female,185,9
2025-10-18,Visit IG,Unknown,35-44,male,96,8
2025-10-18,Visit IG,Unknown,25-34,female,2915,88
2025-10-18,Visit IG,Unknown,25-34,male,1917,71
2025-10-18,Visit IG,Unknown,35-44,female,1927,41
2025-10-18,Visit IG,Unknown,35-44,male,720,36
2025-10-18,Visit IG,Unknown,35-44,unknown,16,2
2025-10-18,Mess IG,Unknown,18-24,female,3192,23
2025-10-18,Mess IG,Unknown,18-24,male,1581,11
2025-10-18,Mess IG,Unknown,25-34,female,1122,9
2025-10-18,Mess IG,Unknown,25-34,male,10516,28
2025-10-18,Mess IG,Unknown,35-44,female,1242,3
2025-10-18,Mess IG,Unknown,65+,male,116,1
2025-10-18,Mess IG,Unknown,18-24,female,1223,21
2025-10-18,Mess IG,Unknown,18-24,male,3426,19
2025-10-18,Mess IG,Unknown,18-24,unknown,436,1
2025-10-18,Mess IG,Unknown,25-34,female,305,5
2025-10-18,Mess IG,Unknown,25-34,male,2753,16
2025-10-18,Mess IG,Unknown,35-44,female,138,1
2025-10-18,Mess IG,Unknown,18-24,female,499,8
2025-10-18,Mess IG,Unknown,18-24,male,234,3
2025-10-18,Mess IG,Unknown,25-34,female,394,2
2025-10-18,Mess IG,Unknown,25-34,male,575,4
2025-10-18,Mess IG,Unknown,35-44,female,118,1
2025-10-18,Mess IG,Unknown,35-44,male,433,1
2025-10-18,Visit IG,Unknown,18-24,female,3941,106
2025-10-18,Visit IG,Unknown,18-24,male,2623,108
2025-10-18,Visit IG,Unknown,18-24,unknown,84,6
2025-10-18,Visit IG,Unknown,25-34,female,4479,113
2025-10-18,Visit IG,Unknown,25-34,male,1966,85
2025-10-18,Visit IG,Unknown,25-34,unknown,188,6
2025-10-18,Visit IG,Unknown,18-24,female,5271,189
2025-10-18,Visit IG,Unknown,18-24,male,4100,151
2025-10-18,Visit IG,Unknown,18-24,unknown,189,10
2025-10-18,Visit IG,Unknown,25-34,female,6896,156
2025-10-18,Visit IG,Unknown,25-34,male,1954,102
2025-10-18,Visit IG,Unknown,25-34,unknown,63,7
2025-10-18,Visit IG,Unknown,18-24,female,2199,65
2025-10-18,Visit IG,Unknown,18-24,male,1046,51
2025-10-18,Visit IG,Unknown,18-24,unknown,21,1
2025-10-18,Visit IG,Unknown,25-34,female,2174,42
2025-10-18,Visit IG,Unknown,25-34,male,1764,51
2025-10-18,Visit IG,Unknown,18-24,female,2574,80
2025-10-18,Visit IG,Unknown,18-24,male,789,49
2025-10-18,Visit IG,Unknown,18-24,unknown,31,3
2025-10-18,Visit IG,Unknown,25-34,female,2727,69
2025-10-18,Visit IG,Unknown,25-34,male,671,27
2025-10-18,Visit IG,Unknown,25-34,unknown,41,2
2025-10-19,Mess FB,Unknown,18-24,female,21658,90
2025-10-19,Mess FB,Unknown,18-24,male,33663,138
2025-10-19,Mess FB,Unknown,18-24,unknown,99,2
2025-10-19,Mess FB,Unknown,25-34,female,22617,86
2025-10-19,Mess FB,Unknown,25-34,male,42553,218
2025-10-19,Mess FB,Unknown,25-34,unknown,1097,11
2025-10-19,Mess FB,Unknown,35-44,female,9595,63
2025-10-19,Mess FB,Unknown,35-44,male,37783,142
2025-10-19,Mess FB,Unknown,35-44,unknown,10,1
2025-10-19,Mess FB,Unknown,45-54,female,10527,37
2025-10-19,Mess FB,Unknown,45-54,male,15001,47
2025-10-19,Mess FB,Unknown,45-54,unknown,2354,2
2025-10-19,Mess FB,Unknown,55-64,female,806,7
2025-10-19,Mess FB,Unknown,55-64,male,5911,31
2025-10-19,Mess FB,Unknown,65+,female,397,8
2025-10-19,Mess FB,Unknown,65+,male,1500,10
2025-10-19,Impression FB,Unknown,18-24,female,36690,6954
2025-10-19,Impression FB,Unknown,18-24,male,48607,9282
2025-10-19,Impression FB,Unknown,18-24,unknown,3454,651
2025-10-19,Impression FB,Unknown,25-34,female,12930,2468
2025-10-19,Impression FB,Unknown,25-34,male,30230,5886
2025-10-19,Impression FB,Unknown,25-34,unknown,1687,245
2025-10-19,Impression FB,Unknown,35-44,female,9940,1903
2025-10-19,Impression FB,Unknown,35-44,male,26690,5135
2025-10-19,Impression FB,Unknown,35-44,unknown,377,72
2025-10-19,Mess FB,Unknown,18-24,female,40008,368
2025-10-19,Mess FB,Unknown,25-34,female,42306,221
2025-10-19,Mess FB,Unknown,35-44,female,20669,111
2025-10-19,Mess FB,Unknown,18-24,female,6418,70
2025-10-19,Mess FB,Unknown,25-34,female,10656,59
2025-10-19,Mess FB,Unknown,35-44,female,3186,25
2025-10-19,Mess FB,Unknown,18-24,female,34976,145
2025-10-19,Mess FB,Unknown,25-34,female,31660,136
2025-10-19,Mess FB,Unknown,35-44,female,7644,33
2025-10-19,Mess FB - 2,Unknown,18-24,female,9682,123
2025-10-19,Mess FB - 2,Unknown,25-34,female,12881,320
2025-10-19,Mess FB - 2,Unknown,35-44,female,3902,174
2025-10-19,Mess FB - 2,Unknown,18-24,female,20028,503
2025-10-19,Mess FB - 2,Unknown,25-34,female,58713,1379
2025-10-19,Mess FB - 2,Unknown,35-44,female,52925,960
2025-10-19,Mess FB - 2,Unknown,18-24,female,3892,134
2025-10-19,Mess FB - 2,Unknown,25-34,female,14658,297
2025-10-19,Mess FB - 2,Unknown,35-44,female,4557,169
2025-10-19,Impression FB,Unknown,18-24,female,5270,979
2025-10-19,Impression FB,Unknown,18-24,male,3072,577
2025-10-19,Impression FB,Unknown,18-24,unknown,281,52
2025-10-19,Impression FB,Unknown,25-34,female,2553,481
2025-10-19,Impression FB,Unknown,25-34,male,2568,470
2025-10-19,Impression FB,Unknown,25-34,unknown,126,24
2025-10-19,Impression FB,Unknown,35-44,female,2077,388
2025-10-19,Impression FB,Unknown,35-44,male,2140,399
2025-10-19,Impression FB,Unknown,35-44,unknown,38,7
2025-10-19,Impression FB,Unknown,18-24,female,24,5
2025-10-19,Impression FB,Unknown,18-24,male,25,6
2025-10-19,Impression FB,Unknown,25-34,female,10,2
2025-10-19,Impression FB,Unknown,25-34,male,33,7
2025-10-19,Impression FB,Unknown,35-44,female,16,3
2025-10-19,Impression FB,Unknown,35-44,male,43,9
2025-10-19,Visit IG,Unknown,25-34,male,7,1
2025-10-19,Visit IG,Unknown,25-34,male,44,2
2025-10-19,Visit IG,Unknown,35-44,male,6,1
2025-10-19,Visit IG,Unknown,25-34,female,10290,266
2025-10-19,Visit IG,Unknown,25-34,male,6886,244
2025-10-19,Visit IG,Unknown,25-34,unknown,190,7
2025-10-19,Visit IG,Unknown,35-44,female,5247,119
2025-10-19,Visit IG,Unknown,35-44,male,3688,113
2025-10-19,Visit IG,Unknown,35-44,unknown,6,1
2025-10-19,Visit IG,Unknown,18-24,female,29893,906
2025-10-19,Visit IG,Unknown,18-24,male,15880,804
2025-10-19,Visit IG,Unknown,18-24,unknown,1357,60
2025-10-19,Visit IG,Unknown,25-34,female,26019,584
2025-10-19,Visit IG,Unknown,25-34,male,10286,558
2025-10-19,Visit IG,Unknown,25-34,unknown,688,40
2025-10-20,Mess FB,Unknown,18-24,female,484,4
2025-10-20,Mess FB,Unknown,25-34,female,1599,2
2025-10-20,Mess FB,Unknown,25-34,male,140,3
2025-10-20,Mess FB,Unknown,35-44,male,26,1
2025-10-20,Mess FB,Unknown,45-54,male,71,1
2025-10-20,Mess FB,Unknown,18-24,female,31785,115
2025-10-20,Mess FB,Unknown,18-24,male,31871,133
2025-10-20,Mess FB,Unknown,18-24,unknown,547,8
2025-10-20,Mess FB,Unknown,25-34,female,25513,128
2025-10-20,Mess FB,Unknown,25-34,male,44905,237
2025-10-20,Mess FB,Unknown,25-34,unknown,324,5
2025-10-20,Mess FB,Unknown,35-44,female,8552,55
2025-10-20,Mess FB,Unknown,35-44,male,38778,146
2025-10-20,Mess FB,Unknown,45-54,female,8472,40
2025-10-20,Mess FB,Unknown,45-54,male,11574,47
2025-10-20,Mess FB,Unknown,55-64,female,7995,14
2025-10-20,Mess FB,Unknown,55-64,male,7472,35
2025-10-20,Mess FB,Unknown,65+,female,205,4
2025-10-20,Mess FB,Unknown,65+,male,3976,11
2025-10-20,Impression FB,Unknown,18-24,female,26927,5196
2025-10-20,Impression FB,Unknown,18-24,male,36346,7211
2025-10-20,Impression FB,Unknown,18-24,unknown,2375,464
2025-10-20,Impression FB,Unknown,25-34,female,10080,1952
2025-10-20,Impression FB,Unknown,25-34,male,24349,4944
2025-10-20,Impression FB,Unknown,25-34,unknown,707,140
2025-10-20,Impression FB,Unknown,35-44,female,6074,1218
2025-10-20,Impression FB,Unknown,35-44,male,20230,4053
